symbol,total_pl,total_investment,return_pct,total_days_held,annual_return,annual_volatility,sharpe_ratio,total_wins,total_losses,cumulative_return,cagr,max_drawdown,win_rate,average_win,average_loss,profit_factor,payoff_ratio,expectancy,total_trades,first_trade,last_trade,VaR
['GOLDIAM'],-243.2089499999996,3174.2476235550002,-0.0766194005140713,-579.0,-45.08797296231158,46.682554763111334,-0.967341508866938,1,3,0.9819285838483004,,-0.008925720555802985,0.25,227.57804,-156.92899666666654,0.4833991695479949,1.4501975086439847,-60.802237499999904,4,2023-02-13,2025-04-07,201.75769898380324
['VERTOZ'],292.67225000000104,8721.242399804998,0.03355855009907132,271.0,-117.18127365041336,120.59556192113736,-0.9722685626448594,4,4,0.1946392777753285,-0.8896707909140219,-0.720058195177605,0.5,209.3143700000001,-136.14630749999986,1.5374223057793934,1.5374223057793934,36.58403125000012,8,2023-01-31,2025-02-19,6658.905068081006
['SURYODAY'],159.55602000000073,5257.458784889999,0.030348506099290153,170.0,-160.3167241785954,162.28347619200431,-0.988312106334444,2,2,0.9888542932974665,-0.023777598671424705,-0.009795634766312178,0.5,181.63385000000014,-101.85583999999977,1.783244338272607,1.783244338272607,39.88900500000018,4,2023-09-01,2024-10-28,690.4698496649936
['DEEPAKFERT'],533.1159000000006,7813.28919537,0.06823194261335092,122.0,-291.8462548982005,290.1481258874613,-1.0060938839612739,3,2,0.9964280286542017,-0.010648664564964383,-0.053486738307271575,0.6,258.6404333333334,-121.40269999999987,3.1956509204490557,2.130433946966037,106.6231800000001,5,2023-07-27,2024-12-19,435.7000796966983
['GREAVESCOT'],1567.5490300000015,9814.615367384999,0.1597157882731841,164.0,-660.1468647731019,651.5065811572193,-1.013369448395151,5,2,0.5100482706098325,-0.7765106611248181,-0.6954823081516852,0.7142857142857143,368.07686200000023,-136.41763999999984,6.745404443296349,2.6981617773185396,223.93557571428593,7,2023-03-14,2025-03-03,4935.48215109826
['FIVESTAR'],39.078800000000115,1392.45022905,0.028064773292946814,28.0,-177.6336111111102,164.8366827335474,-1.07805864668098,1,1,0.998792874910134,-0.01562193461451633,0.0,0.5,119.9013500000001,-80.82254999999998,1.4835135738726397,1.4835135738726397,19.539400000000057,2,2024-11-01,2025-01-14,100.7409363813231
['LAURUSLABS'],556.9005900000012,9702.543477224997,0.057397381553324314,104.0,-453.8924544769593,410.27980194285504,-1.106470394904277,4,3,0.9697843285053064,-0.10208558725658756,-0.1266792190288908,0.5714285714285714,216.04522500000013,-102.42676999999979,2.8123536454385976,2.109265234078948,79.5572271428573,7,2023-02-23,2025-01-28,955.6628509937495
['LXCHEM'],241.17898000000207,9963.174101729997,0.024207042608853334,228.0,-348.76555881504277,308.28107752403827,-1.131550342358727,3,5,0.9377559572424465,-0.09776587726513997,-0.13701456956877167,0.375,254.84702666666692,-104.67241999999973,1.4608262233738414,2.434710372289736,30.14737250000026,8,2023-03-29,2025-02-12,1150.212970287495
['POWERGRID'],345.6425400000008,8484.37580853,0.04073871169785992,141.0,-124.4370218850674,105.50555103918327,-1.1800992522073765,2,2,1.0099392751500083,0.02593285880001006,-0.04149667092872478,0.5,277.63188000000014,-104.81060999999974,2.64889098536876,2.64889098536876,86.4106350000002,4,2023-07-17,2025-02-11,229.6089978325733
['PLATIND'],153.6074500000003,2096.5634960249995,0.0732662999671767,35.0,-282.9293402777739,227.39347017212563,-1.2445359141736012,1,1,0.9667948450837781,-0.2968338236369452,0.0,0.5,244.0159500000001,-90.40849999999978,2.699037701101121,2.699037701101121,76.80372500000016,2,2024-05-28,2024-09-20,525.2129846942491
['RICOAUTO'],72.56298000000095,9761.970903929998,0.007433230514013145,-554.0,-161.64192746962118,124.2310410180588,-1.301703069896307,3,4,0.9699896569513036,,-0.1542077798927879,0.42857142857142855,179.10962000000018,-116.1914699999999,1.1561280272983916,1.5415040363978556,10.36614000000013,7,2023-02-16,2025-04-08,865.1447592550735
['GNFC'],423.2069800000023,9217.67225529,0.04591256537214424,-520.0,-194.9136109157261,141.430964913129,-1.378648664636423,4,3,0.9988697487579293,,-0.039913294041178715,0.5714285714285714,222.74148000000037,-155.91964666666638,1.9047544446718712,1.4285658335039033,60.45814000000033,7,2023-01-31,2025-02-28,217.2730501452619
['RELIANCE'],253.31143000000134,8425.168413255,0.03006603756448073,-513.0,-160.61514621081224,113.97940365329694,-1.409773529782495,3,5,0.9989428491962101,,-0.01616622942048218,0.375,241.5762900000002,-94.28348799999985,1.5373399634939295,2.5622332724898826,31.663928750000167,8,2023-03-16,2025-04-07,76.68062041891176
['UGARSUGAR'],39.04299000000063,6019.991429444999,0.006485555744985523,148.0,-304.65793362627056,213.22617351450413,-1.4291300575515054,1,3,0.932504882489302,-0.15830821934149886,-0.04232910839371207,0.25,367.9230400000001,-109.62668333333318,1.1187149843841262,3.356144953152379,9.76074750000015,4,2023-01-31,2023-12-08,1563.6722475458284
['AWL'],609.4867500000015,9728.876616974998,0.06264718672005416,275.0,-587.5189140399037,407.188621003256,-1.443038640402491,5,5,0.9720987489081475,-0.03686242114450977,-0.0377311213052719,0.5,245.34925000000013,-123.45189999999982,1.9874076462168706,1.9874076462168706,60.94867500000015,10,2023-01-31,2025-01-14,913.6124435906337
['AJOONI'],-593.2319499999985,9777.349382145,-0.06067410775801208,-572.0,-397.86107756758,268.2817557543597,-1.4832580637049653,1,7,-13.091769365190705,,-10.526254513268213,0.125,270.4057,-123.37680714285692,0.3131008704865988,2.191706093406191,-74.1539937499998,8,2023-02-16,2025-03-18,30634.337151030482
['GMRP&UI'],1309.9216000000006,7591.8145368,0.1725439410631521,121.0,-1272.9138618326097,836.5065204569653,-1.5217859403381653,5,1,-6.424117444173265,,-3.2145349196697963,0.8333333333333334,283.98896,-110.02319999999997,12.905867126206115,2.581173425241223,218.3202666666667,6,2023-03-28,2025-03-04,18389.790909090898
['DREAMFOLKS'],182.82241000000027,2454.833541045,0.07447446311254753,47.0,-256.3294270833315,166.63203258245682,-1.5387163146824956,1,1,0.9988547933518888,-0.008859246060529014,0.0,0.5,250.6410400000002,-67.81862999999993,3.6957549864985544,3.6957549864985544,91.41120500000014,2,2023-08-10,2023-09-25,132.5449016944307
['RGL'],-162.6833799999995,2685.7121987399996,-0.06057364600582382,-273.0,-15.247358961813832,9.41309945354978,-1.6272386196915718,1,2,0.9979905288307277,,-0.0071247772310147894,0.3333333333333333,14.305500000000265,-88.49443999999988,0.08082711185019242,0.16165422370038485,-54.227793333333175,3,2023-11-13,2025-03-18,62.7841781660616
['GICHSGFIN'],28.26100000000025,2057.4227837999997,0.013736116962699815,64.0,-97.94345238095137,59.629810392838124,-1.6436988770422676,1,1,0.9920443313793138,-0.044531629656265115,0.0,0.5,95.54800000000014,-67.28699999999989,1.4200068363874194,1.4200068363874194,14.130500000000126,2,2023-02-06,2024-08-06,160.95444633871625
['NTPC'],1382.3762100000017,9149.05362606,0.151094994794048,330.0,-558.7860579075136,334.58989725062395,-1.6702717640302915,5,2,0.9721956039145989,-0.030707621409317043,-0.1441242767216917,0.7142857142857143,307.9829680000003,-78.76931499999986,9.774839606006502,3.909935842402601,197.482315714286,7,2023-04-18,2025-01-13,1002.2054346564754
['LLOYDSME'],74.63804000000027,2616.27195003,0.028528395146056748,88.0,-189.84215517241265,112.97132802195445,-1.6810650852533644,1,1,1.0012962483483094,0.0053874634729838,-0.0048027767447627046,0.5,248.98604,-174.34799999999973,1.4280980567600454,1.4280980567600454,37.31902000000014,2,2024-07-23,2025-01-29,42.56214971921696
['ALEMBICLTD'],-192.20164999999923,7869.7800733349995,-0.024422747295217536,54.0,-598.6779285714231,352.8775986509519,-1.6967581134660614,1,4,0.8877751484854846,-0.5527334047181526,-0.21180567070254497,0.2,254.63548000000014,-111.70928249999984,0.5698619539517688,2.279447815807075,-38.44032999999985,5,2024-03-07,2025-01-14,1887.5081878534486
['WELSPUNLIV'],498.51729000000114,9456.533496045,0.052716705355984377,200.0,-327.6850463149137,175.74194693375622,-1.864979033369062,3,3,0.922454606171441,-0.13697250517429127,-0.11789894972284343,0.5,281.4405933333334,-115.26816333333305,2.441616012562481,2.441616012562481,83.08621500000018,6,2023-01-31,2025-02-01,1066.6529360638954
['ASHAPURMIN'],104.83635000000012,1706.1094208250001,0.0614476121638821,37.0,-357.50796130952335,185.6495771067412,-1.9260909013756067,1,1,0.9538244612260756,-0.37272339255215425,0.0,0.5,192.42915000000013,-87.59280000000001,2.196860358385622,2.196860358385622,52.41817500000006,2,2023-05-29,2024-10-30,696.2330782989737
['SBIN'],160.44156000000282,9443.305497614998,0.016989978778143306,167.0,-430.3751415564519,217.7968379596931,-1.976360839711148,2,4,0.9885124132817728,-0.024936738617895915,-0.02367702647841252,0.3333333333333333,313.8624650000006,-116.8208424999996,1.343349603903095,2.68669920780619,26.74026000000046,6,2023-01-31,2024-12-23,209.73565525962158
['CONCOR'],552.3055100000015,9175.344043664998,0.06019452865980911,369.0,-459.8362577232785,226.2844724248058,-2.0324251717099373,4,5,0.9868632661235305,-0.012995259599676956,-0.056947245799423896,0.4444444444444444,280.77995750000025,-114.16286399999987,1.9675747272773434,2.4594684090966794,61.36727888888907,9,2023-01-31,2025-02-04,279.22280685471156
['JINDALSAW'],716.7833300000005,7132.060429124999,0.10050157834794728,-316.0,-479.8231809413962,235.84918796695632,-2.0347459538789323,3,3,0.9999093130583343,,-0.11181789258958852,0.5,314.1762266666667,-75.24844999999986,4.1751853581923255,4.1751853581923255,119.46388833333341,6,2023-12-21,2025-04-08,708.2111968710273
['CGPOWER'],-171.7650499999994,6569.964534404999,-0.02614398435494068,-472.0,-271.1628734900001,132.89201072519788,-2.0410021039629824,2,3,0.9860740819753061,,-0.007715100176302836,0.4,126.97532500000023,-141.90523333333329,0.596526390734475,0.8947895861017124,-34.353009999999884,5,2023-10-09,2025-04-07,261.63984048766196
['TRIDENT'],-8.500999999995955,8195.539703505,-0.0010372715290928698,212.0,-676.5436954820457,326.25097791207156,-2.073905493899856,3,8,0.03443728966749094,-0.9969716537656179,-0.9649938763836684,0.2727272727272727,364.715886666667,-137.8310824999996,0.9922903819608361,2.6461076852288965,-0.7728181818178115,11,2023-01-31,2025-01-14,7704.941964949013
['GRANULES'],635.1799700000024,9508.182180195,0.06680351280216802,-458.0,-578.6009156979621,272.77996617327193,-2.1213834865364927,5,3,0.9221742198932171,,-0.14864582119727165,0.625,231.40185600000032,-173.94310333333303,2.217217886822041,1.3303307320932245,79.39749625000032,8,2023-02-23,2025-03-03,994.2641884931661
['KPIGREEN'],480.3579300000005,6882.724527704999,0.06979182852174572,104.0,-804.6261692640666,369.7312950129754,-2.1764351033250415,4,1,1.101144858338547,0.40235492446902343,-0.09054853252647499,0.8,164.97891750000008,-179.5577399999998,3.675228202359871,0.9188070505899677,96.07158600000011,5,2023-03-28,2025-01-09,709.1079028753223
['TVSMOTOR'],151.20965000000047,4268.830325055,0.035421799061093454,52.0,-547.0712640977422,246.89961314428533,-2.216047474233988,1,1,0.9989795858813207,-0.007140563201206485,-0.0056294157515781595,0.5,336.42925000000037,-185.2195999999999,1.8163803938676066,1.8163803938676066,75.60482500000023,2,2024-04-19,2024-12-31,51.161902386529476
['IRFC'],645.2775400000014,8514.9129516,0.07578204776347716,189.0,-462.61023779911574,208.75686176516774,-2.2163594235268222,3,4,1.018853228426239,0.03672914870802679,-0.19559144132195505,0.42857142857142855,371.16025333333346,-117.05080499999973,2.37819970567482,3.17093294089976,92.18250571428594,7,2023-01-31,2025-01-13,2769.9418497255924
['SALASAR'],-114.4206399999988,8896.619573114998,-0.012861136644054161,306.0,-355.3159777542335,159.94750806522833,-2.221891307048705,2,5,-0.034843889606604346,,-1.0372354028220516,0.2857142857142857,247.07820000000018,-121.71540799999984,0.8119865974569153,2.0299664936422883,-16.34580571428556,7,2023-03-28,2025-01-29,8979.869165200913
['PRECWIRE'],165.81712000000078,4903.4249021099995,0.03381659213923064,178.0,-319.1511183453846,140.6507589062255,-2.269601108645388,2,2,0.8541430893358685,-0.2762320818931535,-0.006196139057011996,0.5,177.52807500000029,-94.6195149999999,1.8762310819285057,1.8762310819285057,41.454280000000196,4,2023-01-31,2024-10-08,1719.249752847648
['URJA'],-117.78318999999865,9961.044552735,-0.011824381406632598,130.0,-475.8257470238059,201.89443923251648,-2.3571513352863045,2,4,-2.593760834508232,,-12.32565699956867,0.3333333333333333,175.88600000000017,-117.38879749999974,0.7491600721099496,1.4983201442198992,-19.630531666666457,6,2023-01-31,2024-11-14,23941.7467884228
['CASTROLIND'],-110.80035999999936,6021.589849439999,-0.018400515938544647,135.0,-278.5969211400395,114.81514347552447,-2.427092042953758,1,3,0.9860800213856012,-0.03719068372080381,-0.06126140398648883,0.25,246.27876000000003,-119.02637333333314,0.689703615265996,2.0691108457979883,-27.700089999999847,4,2024-03-14,2024-11-14,300.607219851725
['ACMESOLAR'],89.68905000000035,2087.713928025,0.042960411767165425,116.0,-182.89759114583225,75.06030075324442,-2.4376080206143276,1,1,0.997677189112167,-0.007290639705362034,0.0,0.5,220.51750000000013,-130.82844999999978,1.6855469892060977,1.6855469892060977,44.844525000000175,2,2024-12-20,2025-01-29,153.90345133472732
['ASIANTILES'],501.7736800000019,9934.221431475,0.050509613004015776,153.0,-2002.4353868364076,812.3382935183131,-2.46511262957132,4,5,-1.219633293219851,,-1.6500073918940439,0.4444444444444444,261.8984775000003,-109.16404599999984,1.9193020932917833,2.3991276166147295,55.75263111111132,9,2023-02-06,2025-01-14,10938.959486438433
['STARHEALTH'],243.37040000000218,9894.329543925,0.024596957168202337,218.0,-392.1545065435048,156.80857578430403,-2.5012949998539877,5,6,0.9713039190020286,-0.04757987901631022,-0.08805090445461905,0.45454545454545453,170.52352000000027,-101.54119999999985,1.3994608428237383,1.679353011388486,22.124581818182023,11,2023-03-29,2025-03-26,295.5529696557566
['INFIBEAM'],-540.9349499999988,9100.238705729998,-0.059441841856235834,-635.0,-634.1834789916367,251.54372872095882,-2.5214442125695906,1,6,-0.06572746339309375,,0.0,0.14285714285714285,203.2622000000004,-124.03285833333321,0.27312950607241726,1.6387770364345036,-77.27642142857127,7,2023-03-21,2025-04-08,10226.960857650274
['SPIC'],749.5329900000017,9441.396432735,0.07938793750903601,235.0,-1640.4876157326462,626.5267765877732,-2.6184956126975885,6,4,-0.23674927795961914,,-1.4148896382966403,0.6,236.15243333333356,-166.84540249999992,2.12309506101015,1.4153967073401,74.95329900000014,10,2023-02-24,2024-12-24,10225.25628586409
['BORORENEW'],57.22330000000011,2011.74601935,0.028444594620591863,176.0,-69.47001154939606,25.79503425274501,-2.695868160826182,1,1,0.99905161787542,-0.0019658136901063994,-0.0027530898117492653,0.5,117.34500000000025,-60.121700000000146,1.9517911170176487,1.9517911170176487,28.611650000000054,2,2024-03-14,2025-01-07,25.249508248584828
['GRSE'],154.28970000000055,6084.0769167,0.025359590635104463,101.0,-1290.3198752316841,477.0216390615222,-2.7050971477318257,2,3,0.9732994350842314,-0.09317313759269508,-0.07497909160315575,0.4,221.0165950000002,-95.91449666666661,1.5362057018214406,2.3043085527321607,30.85794000000012,5,2023-02-14,2024-02-13,608.4430654671754
['GAIL'],70.02461000000051,8778.987889724998,0.007976387583579868,144.0,-430.43938551484615,156.43396510331738,-2.7520199032896384,2,3,0.9809435147173183,-0.047598958070873665,-0.11364566680313315,0.4,224.20532000000009,-126.12867666666655,1.185061298378274,1.7775919475674111,14.004922000000107,5,2023-05-22,2025-01-14,517.7700973969879
['GMDCLTD'],561.9377400000005,8980.655004285,0.06257202172134209,236.0,-600.5984700680668,217.4634907448055,-2.762157767314396,3,5,1.0375529867139865,0.05867259122257651,-0.1363389177418428,0.375,313.2221766666667,-75.54575799999995,2.4876751650304465,4.146125275050744,70.24221750000005,8,2023-03-27,2025-02-12,706.0476684796579
['GLOBE'],719.6087100000003,6437.264328405,0.11178796974743806,159.0,-767.9904642857124,274.87810568286943,-2.794185671418422,3,3,-5974.007678466421,,-7.031100000000003,0.5,333.1715733333333,-93.30200333333322,3.570894101202047,3.5708941012020468,119.93478500000003,6,2023-02-17,2025-02-14,65658.46580010097
['DCBBANK'],601.2664100000027,9919.64308683,0.06061371409605305,221.0,-1049.9567275937611,352.33320935065444,-2.980209357865944,5,7,0.4433023926962216,-0.7390870713509048,-0.5399166666666664,0.4166666666666667,256.3784700000003,-97.23227714285693,1.8834021371562832,2.6367629920187965,50.10553416666692,12,2023-01-31,2025-02-18,4017.06036509626
['STLTECH'],482.42820000000046,9168.30584295,0.05261912159823565,344.0,-600.1906492867638,200.6645476043693,-2.991363728436172,5,5,0.7870245205610202,-0.2243983759646312,-0.23629985531018194,0.5,211.27454000000012,-114.78889999999997,1.8405485199352913,1.8405485199352913,48.24282000000007,10,2023-03-28,2025-04-08,1756.0925035700805
['EQUITASBNK'],300.43072000000234,9638.709713324999,0.031169184355108546,131.0,-742.3295107886829,247.6417862511434,-2.997876578211183,3,5,0.6184271409834262,-0.7378947581107058,-0.4924549865382706,0.375,265.4745866666669,-99.19860799999967,1.6057155963317618,2.6761926605529363,37.55384000000028,8,2023-06-26,2024-10-23,2945.1990175330334
['ALLCARGO'],1541.4765800000023,9942.851299484999,0.15503365519303752,-385.0,-1052.1195007420026,350.95408111733957,-2.99808310361323,4,8,-0.06672025248853271,,-1.0607506264176427,0.3333333333333333,662.5078000000001,-138.5693274999998,2.3905283079330855,4.781056615866171,128.4563816666668,12,2023-02-15,2025-04-08,7505.858892986737
