,symbol,date,price_adj,order_type,quantity,commision_cost,total_cost,balance
4616,ADANIPORTS,2024-09-09,1432.4309999999998,Buy,4,2.8648619999999996,5732.588862,300620.74257953576
4617,BHEL,2024-09-09,263.43629999999996,Sell,87,3.1612355999999995,22915.796864399996,323536.53944393573
4618,J&KBANK,2024-09-09,105.71560999999998,Buy,59,3.1186104949999995,6240.339600494999,317296.1998434407
4619,HUDCO,2024-09-09,247.21254000000002,Sell,4,2.84294421,986.00721579,318282.2070592307
4620,JAMNAAUTO,2024-09-09,120.95082999999998,Buy,47,2.842344505,5687.531354504999,312594.6757047257
4621,SCI,2024-09-09,256.75649999999996,Buy,20,2.5675649999999997,5137.6975649999995,307456.97813972575
4622,SAKSOFT,2024-09-09,267.47226,Sell,5,2.6747226,1334.6865774,308791.66471712576
4623,TVSSCS,2024-09-09,201.0987,Sell,6,2.6142831,1203.9779169,309995.6426340258
4624,MRPL,2024-09-09,197.19699999999997,Buy,26,2.5635609999999995,5129.685560999999,304865.95707302575
4625,MTNL,2024-09-09,55.74568999999999,Buy,92,2.5643017399999994,5131.167781739999,299734.78929128574
4626,ASHIMASYN,2024-09-09,30.82914,Sell,236,2.4971603399999998,7273.17987966,307007.96917094575
4627,AFSL,2024-09-09,540.4399,Buy,9,2.43197955,4866.39107955,302141.5780913957
4628,NETWORK18,2024-09-09,90.13004,Buy,53,2.3884460599999997,4779.28056606,297362.29752533574
4629,IDEA,2024-09-09,13.336649999999999,Sell,414,2.3605870499999995,5519.01251295,302881.31003828574
4630,UNITECH,2024-09-09,10.889100000000001,Sell,140,2.28126645,1522.1927335500002,304403.5027718357
4631,GTLINFRA,2024-09-09,2.45245,Buy,1616,1.9815795999999999,3965.1407795999994,300438.3619922357
4632,ITDCEM,2024-09-10,489.21029999999996,Sell,20,4.15828755,9780.047712449998,310218.4097046857
4633,NTPC,2024-09-10,385.09470999999996,Buy,21,4.043494454999999,8091.032404454999,302127.37730023067
4634,EXIDEIND,2024-09-10,479.8793999999999,Buy,15,3.5990954999999993,7201.790095499999,294925.58720473066
4635,BDL,2024-09-10,1237.08168,Sell,1,3.7112450399999997,1233.37043496,296158.95763969066
4636,TATAMOTORS,2024-09-10,1050.049,Buy,6,3.150147,6303.444147,289855.5134926907
4637,CEIGALL,2024-09-10,373.88350999999994,Buy,19,3.5518933449999994,7107.338583344999,282748.1749093457
4638,LLOYDSENGG,2024-09-10,73.85377999999999,Buy,95,3.5080545499999993,7019.617154549999,275728.5577547957
4639,ENGINERSIN,2024-09-10,204.02577,Sell,5,3.4684380900000003,1016.66041191,276745.2181667057
4640,PARAGMILK,2024-09-10,186.15596999999997,Buy,36,3.3508074599999995,6704.9657274599995,270040.2524392457
4641,CHENNPETRO,2024-09-10,909.4084999999999,Buy,7,3.18292975,6369.042429749999,263671.2100094957
4642,PROZONER,2024-09-10,28.578549999999996,Buy,232,3.3151118,6633.538711799999,257037.67129769572
4643,HEMIPROP,2024-09-10,193.94374999999997,Buy,33,3.200071875,6403.343821874999,250634.32747582073
4644,JWL,2024-09-10,510.77025999999995,Buy,12,3.0646215599999995,6132.307741559999,244502.0197342607
4645,VASCONEQ,2024-09-10,65.93587,Buy,91,3.0000820849999994,6003.164252084999,238498.8554821757
4646,PSB,2024-09-10,56.13607999999999,Buy,106,2.97521224,5953.399692239999,232545.45578993572
4647,STLTECH,2024-09-10,128.4283,Buy,45,2.88963675,5782.16313675,226763.29265318572
4648,EXICOM,2024-09-10,331.51815000000005,Sell,9,2.4863861250000006,2981.176963875,229744.46961706073
4649,KBCGLOBAL,2024-09-10,1.80819,Sell,3416,1.818135045,6174.9589049549995,235919.42852201575
4650,TATAPOWER,2024-09-11,445.4541,Sell,5,11.1363525,2216.1341475,238135.56266951576
4651,ONGC,2024-09-11,279.55017,Sell,84,10.762681545,23471.451598455,261607.01426797075
4652,UNOMINDA,2024-09-11,1043.20216,Buy,20,10.4320216,20874.4752216,240732.53904637074
4653,EPACK,2024-09-11,304.695,Sell,5,9.445545000000001,1514.0294549999999,242246.56850137076
4654,GATECHDVR,2024-09-11,1.51151,Buy,6327,4.781661884999999,9568.105431884998,232678.46306948576
4655,SBIN,2024-09-12,774.225,Sell,2,6.1938,1542.2562,234220.71926948577
4656,NMDC,2024-09-12,66.81312,Sell,8,5.846148,528.658812,234749.37808148577
4657,TDPOWERSYS,2024-09-12,407.41700999999995,Buy,28,5.703838139999999,11413.380118139998,223335.99796334578
4658,OIL,2024-09-12,570.6801099999999,Buy,18,5.136120989999999,10277.37810099,213058.6198623558
4659,TATAMOTORS,2024-09-12,975.3236999999999,Sell,6,4.876618499999999,5847.065581499999,218905.6854438558
4660,JKTYRE,2024-09-12,421.578,Sell,3,5.058936,1259.675064,220165.3605078558
4661,IRCON,2024-09-12,236.56320000000002,Sell,53,4.731264,12533.118336000001,232698.47884385582
4662,INFIBEAM,2024-09-12,29.37935,Buy,296,4.3481438,8700.6357438,223997.84310005582
4663,VAKRANGEE,2024-09-12,22.5774,Sell,42,3.6010953,944.6497047,224942.4928047558
4664,GRANULES,2024-09-13,565.5649999999999,Buy,31,8.7662575,17541.2812575,207401.2115472558
4665,SPIC,2024-09-13,90.909,Sell,19,8.727264000000002,1718.543736,209119.7552832558
4666,SHALBY,2024-09-13,285.39432,Sell,5,8.27643528,1418.6951647199999,210538.4504479758
4667,JBMA,2024-09-13,1008.99,Sell,1,7.062930000000001,1001.92707,211540.3775179758
4668,BIGBLOC,2024-09-13,134.85501000000002,Sell,9,6.877605510000001,1206.8174844900002,212747.1950024658
4669,SRPL,2024-09-13,1.11888,Sell,10675,4.80223296,11939.241767040001,224686.4367695058
4670,KOTAKBANK,2024-09-16,1831.167,Sell,5,12.818169,9143.016830999999,233829.45360050577
4671,PHOENIXLTD,2024-09-16,1691.1594699999998,Buy,14,11.838116289999999,23688.070696289997,210141.38290421577
4672,HEG,2024-09-16,413.586,Sell,1,11.166822,402.419178,210543.80208221579
4673,AFSL,2024-09-16,374.625,Sell,9,8.616375,3363.008625,213906.81070721577
4674,PEL,2024-09-17,1123.875,Sell,5,3.9335625000000003,5615.4414375,219522.25214471578
4675,CROMPTON,2024-09-17,450.39994999999993,Buy,19,4.278799524999999,8561.877849524999,210960.3742951908
4676,EMAMILTD,2024-09-17,747.0963499999999,Buy,11,4.109029925,8222.168879925,202738.20541526578
4677,GICHSGFIN,2024-09-17,254.745,Sell,6,4.07592,1524.39408,204262.59949526578
4678,RAIN,2024-09-17,186.4134,Sell,12,3.9146814,2233.0461185999998,206495.64561386578
4679,ALEMBICLTD,2024-09-17,147.2471,Buy,52,3.8284246,7660.6776246,198834.96798926577
4680,KRBL,2024-09-17,322.02765,Sell,37,3.8643318,11911.1587182,210746.12670746577
4681,IRFC,2024-09-17,161.92791,Sell,52,3.72434193,8416.52697807,219162.65368553577
4682,JAMNAAUTO,2024-09-17,127.3725,Sell,47,3.6938025000000003,5982.8136975,225145.46738303578
4683,DEN,2024-09-17,56.5434,Sell,32,3.5622342,1805.8265658,226951.29394883578
4684,NAGAFERT,2024-09-17,11.62836,Sell,89,2.7966205800000004,1032.12741942,227983.42136825577
4685,HEIDELBERG,2024-09-18,230.81895,Sell,7,4.962607425,1610.770042575,229594.19141083077
4686,DEEPAKFERT,2024-09-18,959.2582999999998,Buy,9,4.31666235,8637.64136235,220956.55004848077
4687,HAL,2024-09-18,4426.331909999999,Buy,2,4.426331909999999,8857.090151909997,212099.45989657077
4688,BDL,2024-09-18,1193.1019099999999,Buy,7,4.175856684999999,8355.889226685,203743.57066988578
4689,RVNL,2024-09-18,526.526,Buy,15,3.9489449999999997,7901.8389449999995,195841.7317248858
4690,BALMLAWRIE,2024-09-18,279.13059000000004,Sell,20,4.047393555000001,5578.564406445001,201420.29613133078
4691,GMDCLTD,2024-09-18,366.91272,Sell,3,4.0360399199999994,1096.70212008,202516.99825141078
4692,SPORTKING,2024-09-18,125.12499999999999,Buy,62,3.8788749999999994,7761.628874999999,194755.3693764108
4693,SCILAL,2024-09-18,74.07585,Sell,254,3.8519442,18811.413955800002,213566.7833322108
4694,GATECHDVR,2024-09-18,1.16883,Sell,6327,2.11441347,7393.072996530001,220959.8563287408
4695,SRF,2024-09-19,2394.5621699999997,Buy,3,3.5918432549999997,7187.278353254999,213772.5779754858
4696,GLENMARK,2024-09-19,1647.6960499999998,Buy,4,3.2953920999999995,6594.079592099999,207178.4983833858
4697,KARURVYSYA,2024-09-19,212.71249999999998,Buy,33,3.5097562499999997,7023.0222562499985,200155.4761271358
4698,PATANJALI,2024-09-19,1808.7869799999999,Buy,3,2.7131804699999997,5429.07412047,194726.4020066658
4699,TCS,2024-09-19,4373.318949999999,Buy,1,2.1866594749999995,4375.505609474999,190350.8963971908
4700,LLOYDSME,2024-09-19,825.6735,Sell,17,3.3026940000000002,14033.146806,204384.0432031908
4701,ZENSARTECH,2024-09-19,753.9031499999999,Buy,8,3.0156125999999994,6034.240812599999,198349.8023905908
4702,IRCTC,2024-09-19,900.6497499999999,Buy,7,3.152274125,6307.700524125,192042.10186646582
4703,MOTHERSON,2024-09-19,205.51427999999999,Sell,8,3.0827142,1641.0315257999998,193683.13339226582
4704,IMAGICAA,2024-09-19,82.68259999999998,Buy,73,3.017914899999999,6038.847714899998,187644.2856773658
4705,GPPL,2024-09-19,216.94672999999997,Buy,27,2.9287808549999994,5860.490490854999,181783.7951865108
4706,SWANENERGY,2024-09-19,594.65475,Sell,7,2.675946375,4159.907303625,185943.7024901358
4707,GAEL,2024-09-19,136.52638999999996,Buy,41,2.7987909949999996,5600.3807809949985,180343.3217091408
4708,SANWARIA,2024-09-19,0.5105099999999999,Buy,6690,1.7076559499999997,3417.0195559499994,176926.30215319077
4709,BEL,2024-09-20,272.21751,Sell,38,0.952761285,10343.312618715001,187269.61477190576
4710,PETRONET,2024-09-20,318.80088,Sell,21,0.9564026400000001,6693.86207736,193963.47684926577
4711,LEMONTREE,2024-09-20,127.00687999999998,Buy,16,1.01605504,2033.1261350399998,191930.3507142258
4712,INDUSTOWER,2024-09-20,393.393,Buy,5,0.9834824999999999,1967.9484825,189962.40223172578
4713,BPCL,2024-09-20,320.44012,Buy,6,0.96132036,1923.6020403599998,188038.80019136576
4714,IOC,2024-09-20,165.56539999999998,Buy,12,0.9933924,1987.7781923999999,186051.02199896576
4715,ABCAPITAL,2024-09-20,229.77,Sell,3,0.91908,688.39092,186739.41291896577
4716,NHPC,2024-09-20,90.89079999999998,Buy,21,0.9543533999999999,1909.6611533999996,184829.75176556577
4717,DBL,2024-09-20,524.5239999999999,Buy,3,0.7867859999999999,1574.3587859999996,183255.39297956578
4718,CASTROLIND,2024-09-20,244.39414999999997,Buy,7,0.8553795249999998,1711.6144295249997,181543.77855004076
4719,SPIC,2024-09-20,82.91282999999999,Buy,23,0.9534975449999998,1907.9485875449996,179635.82996249577
4720,BLS,2024-09-20,394.84444999999994,Buy,4,0.7896888999999999,1580.1674888999999,178055.66247359576
4721,DEVYANI,2024-09-20,197.20260000000002,Sell,27,0.8874117000000001,5323.582788300001,183379.24526189576
4722,BEPL,2024-09-20,150.02988,Buy,12,0.9001792799999999,1801.2587392799999,181577.98652261577
4723,NCC,2024-09-20,307.10679999999996,Buy,5,0.767767,1536.301767,180041.68475561577
4724,SHREDIGCEM,2024-09-20,94.06584,Sell,72,0.89362548,6771.846854519999,186813.53161013577
4725,DCAL,2024-09-20,183.88369999999998,Buy,9,0.8274766499999998,1655.7807766499998,185157.75083348577
4726,MOIL,2024-09-20,371.89151999999996,Buy,4,0.74378304,1488.3098630399998,183669.44097044578
4727,RAILTEL,2024-09-20,450.34989999999993,Buy,3,0.67552485,1351.72522485,182317.71574559578
4728,PLATIND,2024-09-20,364.96459999999996,Buy,4,0.7299292,1460.5883291999999,180857.1274163958
4729,JTLIND,2024-09-20,109.30919999999999,Buy,15,0.819819,1640.457819,179216.66959739578
4730,PFS,2024-09-20,51.351299999999995,Buy,32,0.8216207999999999,1644.0632207999997,177572.6063765958
4731,KNRCON,2024-09-20,321.32099999999997,Buy,5,0.8033024999999999,1607.4083024999998,175965.1980740958
4732,EMIL,2024-09-20,209.10889999999998,Buy,7,0.73188115,1464.4941811499998,174500.7038929458
4733,BAJEL,2024-09-20,237.61214999999999,Sell,56,0.7128364500000001,13305.56756355,187806.2714564958
4734,TRIDENT,2024-09-20,35.83579999999999,Buy,44,0.7883875999999999,1577.5635875999997,186228.7078688958
4735,HCC,2024-09-20,42.09204999999999,Buy,37,0.7787029249999998,1558.1845529249997,184670.52331597082
4736,MRPL,2024-09-20,185.59422,Sell,26,0.74237688,4824.707343120001,189495.23065909083
4737,DHANBANK,2024-09-20,37.006969999999995,Buy,42,0.77714637,1555.06988637,187940.16077272082
4738,MMTC,2024-09-20,90.25965,Sell,195,0.7220772,17599.9096728,205540.0704455208
4739,EXXARO,2024-09-20,8.13813,Buy,181,0.7365007650000001,1473.738030765,204066.3324147558
4740,RPPL,2024-09-20,41.48143999999999,Buy,35,0.7259251999999999,1452.5763251999997,202613.7560895558
4741,AWL,2024-09-20,346.34599999999995,Buy,4,0.6926919999999999,1386.0766919999999,201227.6793975558
4742,IDEA,2024-09-20,10.360349999999999,Buy,135,0.6993236249999999,1399.3465736249998,199828.3328239308
4743,APTECHT,2024-09-20,220.21999999999997,Buy,6,0.6606599999999999,1321.9806599999997,198506.3521639308
4744,VIKASECO,2024-09-20,3.4634599999999995,Buy,387,0.67017951,1341.02919951,197165.3229644208
4745,SUBEXLTD,2024-09-20,27.387359999999997,Buy,48,0.6572966399999999,1315.2505766399997,195850.0723877808
4746,VERTOZ,2024-09-20,31.271239999999995,Buy,37,0.57851794,1157.61439794,194692.4579898408
4747,ATGL,2024-09-20,777.1220999999999,Sell,1,0.38856104999999996,776.7335389499999,195469.1915287908
4748,MKPL,2024-09-20,9.099089999999999,Buy,121,0.550494945,1101.540384945,194367.6511438458
4749,KSHITIJPOL,2024-09-20,6.81318,Sell,2138,0.50758191,14566.07125809,208933.7224019358
4750,M&M,2024-09-23,2959.78725,Sell,4,4.4396808750000005,11834.709319124999,220768.4317210608
4751,AUROPHARMA,2024-09-23,1499.4979999999998,Buy,6,4.498494,9001.486493999999,211766.9452270608
4752,EIHOTEL,2024-09-23,365.36499999999995,Buy,24,4.384379999999999,8773.144379999998,202993.8008470608
4753,VGUARD,2024-09-23,456.55609999999996,Buy,18,4.1090049,8222.1188049,194771.6820421608
4754,NATCOPHARM,2024-09-23,1487.86638,Buy,5,3.7196659499999996,7443.051565949999,187328.6304762108
4755,BLAL,2024-09-23,250.5492,Sell,4,4.0087872,998.1880128,188326.8184890108
4756,NOCIL,2024-09-23,271.52124999999995,Buy,29,3.937058124999999,7878.053308124998,180448.7651808858
4757,SHAREINDIA,2024-09-23,325.85382,Sell,23,3.5843920199999997,7491.053467979999,187939.8186488658
4758,EXCEL,2024-09-23,0.74074,Buy,7073,2.61962701,5241.873647009999,182697.94500185578
4759,IXIGO,2024-09-24,140.6592,Sell,34,4.6417536,4777.7710464,187475.7160482558
4760,GODREJPROP,2024-09-24,3189.15765,Sell,5,3.1891576500000003,15942.599092350001,203418.3151406058
4761,ASTRAL,2024-09-24,1982.79522,Sell,2,3.96559044,3961.62484956,207379.9399901658
4762,ZEEMEDIA,2024-09-24,14.085899999999999,Sell,128,3.8806654499999995,1799.11453455,209179.0545247158
4763,RHFL,2024-09-24,4.80519,Sell,3159,3.260321415,15176.334888585,224355.38941330079
4764,GPIL,2024-09-24,199.09071,Sell,16,3.18545136,3182.26590864,227537.65532194078
4765,JAICORPLTD,2024-09-24,397.55205,Sell,3,2.981640375,1189.674509625,228727.3298315658
4766,VIKASLIFE,2024-09-24,4.435560000000001,Sell,1361,2.7433938600000007,6034.053766140001,234761.3835977058
4767,TRU,2024-09-24,36.80677,Buy,132,2.42924682,4860.92288682,229900.46071088582
4768,VEDL,2024-09-25,468.94059000000004,Sell,4,4.923876195000001,1870.8384838050001,231771.29919469083
4769,TATASTEEL,2024-09-25,161.3385,Sell,10,4.7594857500000005,1608.6255142500002,233379.92470894082
4770,SUNFLAG,2024-09-25,227.772,Sell,22,4.55544,5006.428559999999,238386.35326894082
4771,MSUMI,2024-09-25,69.76017,Sell,20,4.360010625,1390.843389375,239777.1966583158
4772,HINDCOPPER,2024-09-25,345.654,Sell,5,3.975021,1724.294979,241501.4916373158
4773,SAMMAANCAP,2024-09-25,170.95887,Sell,8,3.93205401,1363.73890599,242865.2305433058
4774,FINPIPE,2024-09-25,292.14185,Buy,26,3.7978440499999997,7599.4859440499995,235265.74459925582
4775,EXXARO,2024-09-25,9.84015,Sell,181,3.4243721999999996,1777.6427777999997,237043.38737705583
4776,ESAFSFB,2024-09-25,49.03899,Buy,130,3.18753435,6378.256234349999,230665.13114270582
4777,HLVLTD,2024-09-25,17.832150000000002,Sell,270,3.076045875,4811.604454125,235476.7355968308
4778,FUSION,2024-09-25,250.2495,Sell,55,3.002994,13760.719506,249237.4551028308
4779,RAJMET,2024-09-25,10.73925,Sell,247,2.486136375,2650.108613625,251887.5637164558
4780,APOLLOTYRE,2024-09-26,544.455,Sell,24,4.0834125000000006,13062.836587500002,264950.4003039558
4781,MEDANTA,2024-09-26,1072.071,Buy,7,3.7522485,7508.249248499999,257442.15105545576
4782,ZENSARTECH,2024-09-26,685.63368,Sell,8,4.11380208,5480.95563792,262923.10669337574
4783,NLCINDIA,2024-09-26,283.27644,Sell,22,4.10750838,6227.97417162,269151.0808649957
4784,NATIONALUM,2024-09-26,187.38243,Sell,8,3.93503103,1495.12440897,270646.2052739657
4785,VSTIND,2024-09-26,382.03164999999996,Buy,19,3.6293006749999996,7262.230650674999,263383.9746232907
4786,BLKASHYAP,2024-09-26,95.89401,Sell,78,3.3562903499999996,7476.37648965,270860.3511129407
4787,DPSCLTD,2024-09-26,20.1798,Sell,664,3.0673296,13396.3198704,284256.6709833407
4788,EASEMYTRIP,2024-09-26,17.267249999999997,Buy,347,2.9958678749999996,5994.731617874999,278261.9393654657
4789,ATL,2024-09-26,43.666290000000004,Sell,84,2.903808285,3665.064551715,281927.0039171807
4790,OLAELEC,2024-09-26,105.89578999999999,Buy,50,2.64739475,5297.43689475,276629.5670224307
4791,COFFEEDAY,2024-09-26,39.7602,Sell,197,2.6241732,7830.1352268,284459.7022492307
4792,VINNY,2024-09-26,3.5135099999999992,Buy,1221,2.1449978549999997,4292.140707854999,280167.5615413757
4793,TRU,2024-09-26,31.30866,Sell,132,2.0820258899999997,4130.66109411,284298.2226354857
4794,SAIL,2024-09-27,139.86,Sell,4,7.342650000000001,552.09735,284850.3199854857
4795,SAMHI,2024-09-27,203.7035,Buy,69,7.02777075,14062.56927075,270787.7507147357
4796,MANINFRA,2024-09-27,198.02178,Sell,29,6.83175141,5735.79986859,276523.55058332573
4797,FEDFINA,2024-09-27,120.69918,Sell,36,6.51775572,4338.652724279999,280862.20330760576
4798,ORIENTTECH,2024-09-27,286.11582999999996,Buy,43,6.151490344999999,12309.132180345,268553.07112726074
4799,IFCI,2024-09-27,65.36529999999999,Buy,187,6.11165555,12229.422755549998,256323.64837171073
4800,SANGHIIND,2024-09-27,83.916,Sell,12,5.790204,1001.201796,257324.85016771074
4801,SWSOLAR,2024-09-27,643.6429999999999,Buy,16,5.149144,10303.437144,247021.41302371075
4802,ESAFSFB,2024-09-27,46.40355,Sell,130,5.266802925,6027.1946970750005,253048.60772078575
4803,INDIACEM,2024-09-30,359.5592,Buy,38,6.8316248,13670.081224799998,239378.52649598574
4804,ZUARI,2024-09-30,206.39339999999999,Sell,9,6.8109822,1850.7296178,241229.25611378576
4805,TRITURBINE,2024-09-30,692.2915999999999,Buy,18,6.230624399999999,12467.479424399997,228761.77668938576
4806,EQUITASBNK,2024-09-30,79.01893999999999,Buy,153,6.04494891,12095.942768909998,216665.83392047576
4807,MITTAL,2024-09-30,2.2577399999999996,Sell,8915,5.71546881,20122.036631189996,236787.87055166575
4808,ITI,2024-09-30,265.21495,Buy,41,5.436906475,10879.249856475,225908.62069519074
4809,PENINLAND,2024-09-30,52.95289999999999,Buy,186,4.924619699999999,9854.164019699998,216054.45667549074
4810,PATANJALI,2024-10-01,1668.91941,Sell,3,3.33783882,5003.42039118,221057.87706667074
4811,GAIL,2024-10-01,231.21855,Sell,32,3.6994968,7395.2941032,228453.17116987074
4812,CROMPTON,2024-10-01,417.68190000000004,Sell,19,3.5502961500000003,7932.405803850002,236385.57697372074
4813,IONEXCHANG,2024-10-01,639.6389999999999,Buy,11,3.5180144999999996,7039.547014499999,229346.02995922076
4814,EXIDEIND,2024-10-01,506.9925,Sell,15,3.29545125,7601.59204875,236947.62200797076
4815,GENUSPOWER,2024-10-01,401.25084999999996,Buy,16,3.2100068,6423.223606799999,230524.39840117077
4816,MONARCH,2024-10-01,402.7023,Buy,16,3.2216184,6446.4584184,224077.93998277077
4817,GEOJITFSL,2024-10-01,140.86072,Buy,41,2.8876447599999997,5778.177164759999,218299.76281801076
4818,ELIN,2024-10-01,232.88264999999998,Buy,24,2.7945917999999996,5591.978191799999,212707.78462621075
4819,RICOAUTO,2024-10-01,111.43845,Sell,325,2.78596125,36214.71028875,248922.49491496076
4820,RANASUG,2024-10-01,22.6773,Sell,49,2.7552919499999997,1108.43240805,250030.92732301075
4821,UTKARSHBNK,2024-10-01,44.935019999999994,Sell,9,2.6511661799999997,401.76401381999995,250432.69133683076
4822,KAMOPAINTS,2024-10-01,33.6336,Buy,135,2.270268,4542.806268,245889.88506883074
4823,SHRENIK,2024-10-01,0.7607599999999999,Buy,5392,2.05100896,4104.0689289599995,241785.81613987073
4824,CHAMBLFERT,2024-10-03,537.60186,Sell,21,5.376018599999999,11284.2630414,253070.07918127073
4825,FEDERALBNK,2024-10-03,193.10670000000002,Sell,150,5.31043425,28960.69456575,282030.77374702075
4826,GODREJAGRO,2024-10-03,734.98425,Buy,13,4.777397625,9559.572647624998,272471.20109939575
4827,TATACHEM,2024-10-03,1118.3805,Sell,9,4.473522,10060.950977999999,282532.15207739576
4828,MANAPPURAM,2024-10-03,193.05285999999998,Buy,48,4.63326864,9271.170548639999,273260.98152875574
4829,RBLBANK,2024-10-03,202.20199999999997,Buy,44,4.448443999999999,8901.336443999999,264359.6450847557
4830,UJJIVANSFB,2024-10-03,40.03999999999999,Buy,213,4.264259999999999,8532.784259999999,255826.86082475574
4831,PARAGMILK,2024-10-03,196.3035,Sell,36,4.024221750000001,7062.9017782500005,262889.76260300574
4832,HTMEDIA,2024-10-03,26.20377,Sell,20,3.79954665,520.2758533499999,263410.03845635575
4833,DISHTV,2024-10-03,14.96502,Sell,14,2.76104619,206.74923381000002,263616.78769016574
4834,RELIANCE,2024-10-04,1405.33393,Buy,2,1.40533393,2812.07319393,260804.71449623574
4835,TATACONSUM,2024-10-04,1151.1499999999999,Buy,2,1.15115,2303.45115,258501.26334623573
4836,REDINGTON,2024-10-04,183.60621,Sell,10,1.65245589,1834.40964411,260335.67299034575
4837,SBICARD,2024-10-04,752.0112599999999,Buy,4,1.5040225199999997,3009.5490625199996,257326.12392782574
4838,LEMONTREE,2024-10-04,118.66122,Sell,16,1.6019264700000002,1896.97759353,259223.10152135574
4839,RAMCOCEM,2024-10-04,865.134,Sell,21,1.297701,18166.516299,277389.61782035575
4840,MPHASIS,2024-10-04,2927.9249999999997,Buy,1,1.4639624999999998,2929.3889624999997,274460.2288578558
4841,LICHSGFIN,2024-10-04,633.88325,Buy,5,1.584708125,3171.0009581249997,271289.2278997308
4842,MEDANTA,2024-10-04,968.031,Sell,7,1.4520465,6774.7649535,278063.9928532308
4843,ABDL,2024-10-04,329.67935,Buy,9,1.483557075,2968.597707075,275095.3951461558
4844,360ONE,2024-10-04,963.8628999999999,Buy,3,1.4457943499999997,2893.0344943499995,272202.36065180576
4845,BAJAJCON,2024-10-04,239.16060000000002,Sell,5,1.4349636000000001,1194.3680364000002,273396.72868820577
4846,NATCOPHARM,2024-10-04,1355.79285,Sell,5,1.35579285,6777.60845715,280174.33714535576
4847,BANDHANBNK,2024-10-04,189.189,Buy,14,1.324323,2649.9703229999996,277524.3668223558
4848,GMDCLTD,2024-10-04,347.347,Buy,8,1.3893879999999998,2780.165388,274744.20143435575
4849,STARHEALTH,2024-10-04,590.7902,Buy,4,1.1815804,2364.3423804,272379.85905395576
4850,PATELENG,2024-10-04,55.315259999999995,Buy,49,1.3552238699999999,2711.8029638699995,269668.05609008577
4851,TEXRAIL,2024-10-04,199.9998,Sell,5,1.2999987,998.6990013000001,270666.75509138574
4852,MANALIPETC,2024-10-04,79.50041999999999,Sell,14,1.3117569299999998,1111.69412307,271778.44921445573
4853,HFCL,2024-10-04,141.49134999999998,Buy,18,1.2734221499999998,2548.1177221499997,269230.33149230573
4854,INDUSINDBK,2024-10-04,1385.4340499999998,Buy,1,0.692717025,1386.126767025,267844.20472528075
4855,PROZONER,2024-10-04,25.894080000000002,Sell,232,1.3205980800000003,6006.1059619200005,273850.31068720075
4856,SBC,2024-10-04,22.022,Buy,119,1.310309,2621.928309,271228.38237820077
4857,FINPIPE,2024-10-04,270.5292,Sell,26,1.2173814,7032.541818600001,278260.92419680074
4858,RTNINDIA,2024-10-04,74.02395,Buy,34,1.25840715,2518.07270715,275742.8514896507
4859,TRACXN,2024-10-04,87.45737,Buy,28,1.2244031800000001,2450.03076318,273292.82072647073
4860,ALANKIT,2024-10-04,23.353329999999996,Buy,104,1.2143731599999998,2429.9606931599997,270862.8600333107
4861,RTNPOWER,2024-10-04,16.94304,Sell,105,1.2114273599999998,1777.80777264,272640.66780595074
4862,SSDL,2024-10-04,143.22308,Buy,16,1.14578464,2292.71506464,270347.95274131076
4863,KRITIKA,2024-10-04,16.005989999999997,Buy,148,1.1844432599999999,2370.0709632599996,267977.88177805074
4864,INFIBEAM,2024-10-04,31.91805,Sell,296,1.18096785,9446.56183215,277424.4436102007
4865,MOTILALOFS,2024-10-04,714.8941799999999,Buy,3,1.07234127,2145.7548812699997,275278.6887289307
4866,BHANDARI,2024-10-04,6.82682,Buy,327,1.11618507,2233.48632507,273045.20240386075
4867,ALLCARGO,2024-10-04,62.67260999999999,Buy,34,1.06543437,2131.9341743699997,270913.2682294907
4868,SPCENET,2024-10-04,24.10587,Sell,192,0.976287735,4627.350752265,275540.61898175575
